movie_id,review
38,한 편의 뮤지컬을 본듯한 느낌입니다중간중간 일어나서 박수 칠 뻔 했네요
38,정말 멋진 뮤지컬 영화
38,보는내내 행복했어요
38,요즘 계속 해온 고민에 대한 이야기라 더 와닿음
38,보는 내내 눈과 귀가 즐거웠어요 너무나도 아름다워서 슬픈 사랑이야기와 진정한 꿈을 찾아가는 청춘의 모습을 담아낸 영화인 것 같아 다시 한번 보고싶을 정도로 감동적이였어요
38,예약해두고 보러가지 못했습니다 기대했는데 재밌을것 같습니다
38,20대를 한참 지난 나는 여주가 오디션에서 독백하듯 노래하는 그 씬에서 눈물을 흘렸다 순수하게 나의 감정을 적셨건것은 그들처럼 많이 고민하고 열정을 꾸었던 지난 내 삶을 돌아보게 된건 아닌지 회한이랄까 아니면 생뚱맞게도 위로랄까 하는
38,음악은 역시 최고 배우들의 눈빛도 최고 굳이 대사로 전하지 않는 감정들이 눈빛으로 전달되버린다
38,오랜만에 집중해서 본 영화 영상미도 좋고현실적이어서 슬플뿐
38,다시 한 번 볼까 고민중인 영화 그만 큼 여운이 진한 영화
38,마지막 if시퀀스 그게 남자의 if였을지 여자의 if였을지는 모르겠다만 그리고 결국 can t 로 흘러가지만 그 흘러감에 미소짓는 남녀 주인공의 모습에 진한 감동을 느꼈다 재즈음악만큼이나 변주가 심한 주인공들의 감정도 볼만했다 좋았다
38,처음에는 이게 뭔가 조금 난해했는데 후반부가 너무 재미있고 뭔가 먹먹하기도 하고재밌었숩니당 무엇보다 노래가 참 좋아요
38,인생영화 노래맨날들음
38,늘어지는 부분이 아쉽지만 전체적으로 완성도높았던 완벽에 가까웠던 예술적인 영화
38,2번 봤어요 최고입니다
38,조용히 요동치는 영화 현실적인 결말때문에 더 여운이 남음
38,2016년 올 해 최고의 영화 도입부터 엔딩크레딧이 올라가는 순간까지 놓칠 수 없는 완벽한 영화
38,서른을 앞둔 20대 끝자락에 극장에서 본마지막 영화 지난 20대 내 사랑이 생각나서 엉엉 울었다 안녕 고마웠어
38,영상미 음악 잔잔하게 잘 어우러지는 영화네요 제스타일의 영화 재미있어요
38,뮤지컬 영화 잘 안보는데 볼만했음
38,뮤지컬 영화 잘 안보는데 볼만했음
38,슬프고아름다운 영화
38,연말에 보기좋은 영화 재즈와 뮤지컬을 좋아한다면 더욱 추천
38,기대하고 보러갑니다
38,저는 이번이 두번째 관람이었는데요 조만간 세번째 관람하려구요
38,음악이 넘 좋아요 약간의 판타지와 뮤지컬 분위기도 굿
38,감정적이지 않은게 문제일 수도 있지만 중간에 지루한 부분이 있었어요 너무나도 현실적인 결말에 또 한번 당황하기도 했고 저는 개인적으로는 그냥 그랬어요 호불호가 갈린다더니 저는 불호쪽이었나봅니다
38,노래도 너무 좋고 너무 재밌습니다
38,감정이입 제대로 하게하네
38,뮤지컬의 규모로 보면 개츠비 같은 영화류에 떨어집니다 높은 평점에 의구심을 가지는 분들이 있는데 저도 몇년전에 봤으면 크게 공감을 하지 못했을수있지만 남녀의 미묘한 감정표현을 너무 잘했고 음악도 감정을후벼팝니다 마지막장면은 물이 펑펑나더군요
38,처음에는 그저 뻔한 음악 영화인줄 알았으나 인생의 희로애락과 음악 그리고 춤이 어울러져 정말 스토리텔링이 탄탄하고 영상미가 아주 좋다 간만에 영화 다운 영화를 본 느낌이였다
38,영화 중후반부까지는 감탄이 절로나와 눈을 뗄 수 없을 정도였지만 결말은 받아 들여지지가 않는다 현실과 타협한 그들과 타협할 수 없는 것일 수도
38,재미있다 근데 마지막은 너무 현실적이다
38,좋다 또보고싶다
38,너무너무너무너무 좋다
38,정말 몽환적이고 사랑스러웠던 영화 사랑에 관한 스토리가 아주 약간은 공감가는 영화 생각보다 스토리가 매우 깊은 영화 city of stars가 너무멋있었어요
38,진짜 오랜만에 감명 깊게 본 영화인것 같습니다 여태 영화 후기 쓴적이 없었는데 처음으로 쓰고 갑니다 혼자 보러 갔다가 이렇게 좋은 영화를 남자친구랑 같이 보러 안간게 아쉬울 정도였어요 끝나고 지인들한테 폭풍 추천 했습니다
38,음악이 너무 좋고 다소 마음아프지만 현실이겠거니 생각이 든 결말도 좋았습니다 영화가 끝나고 계속 멜로디가 남네요
38,재즈음악과 영화의 스토리가 조화롭게 어울리는 영화
38,볼만한 음악영화 인생에서 진정중요한것이 무엇인지 생각해보게 한다
38,여자친구가 영화보다가 우는걸 처음 보았다
38,여보랑 봐서 좋았습니다
38,기대하고 봤던 영화 실망이 큼
38,지루해 별로
38,여친사귀고 처음본영화입니다 싸웠어요
38,감동했어요 아름답습니다
38,영상미가 너무 좋았어요
38,현실에 감성이 죽어있는 요즘 필요한 영화 16년 연말 그냥 감정이 없다
38,영화색이 너무예뻤다 라이언 고슬링주연의 작품은 기본이상 하는듯
38,재미있게 잘 봤습니다간만에 본 뮤직컬 영화라서 더 재미있네요
38,노래 중독성 있네요내용은 찐한 여운이 남네요
38,상상도 못했을 감정을 느끼게 해준 인생영화
38,즐겁게 재밌게 봤습니다 행복행복
38,여주가 처음에 눈 맞아서 바람난것도 너무 로맨틱하게 그려놔서 별로 예쁘진 않았고 결국 남주랑 결혼하지도 않았고 그냥 엄청 혼란스러웠다 결말 진짜 별로
38,초중반 다소 지루하고 스토리도 뻔하게 흐르고 화면이 전체적으로 어둡고해서 더 답답한 느낌이 강했던 거 같애요 마지막 부분이 그나마 안타까우면서 여운이 남게 끝난듯해요
38,슬픕니다 두번보세요
38,보는 내내 행복했다 그것으로 이 영화의 역활은 충분하다
38,노래가 막 좋은것도 아니고 영상이 막 좋은것도 아니고 그냥저냥함근데 내용도 뭐 새로울거 없는
38,감동도 재미도 개연성도 없음 전체적으로 허술함
38,감동 여운이 가득한 영화
38,잊었던 꿈을 상기시켜주는 영화꿈을 향해 노력하는것이 얼마나 설레는 것인지 말해주는 영화초반 장면과 오버랩되는 키스신에서는 소름이 돋았습니다
38,좋은영화 여운이 많은 영화
38,꼭 다시보고싶어요 좋은영화
38,음악이 좋네요 기대한것보다 재미있었습니다
38,별같이 아름답고 슬픈이야기
38,호불호가 극히 갈릴 수 있는 영화 왜냐하면 내가 극불호라서 영화관 가서 처음으로 중간에 자보긴 처음 딱히 노래가 좋은 것 같지도 않고 맘마미아에 반정도는 따라가는 영화 딱 그런 영화
38,오늘 죽으면 내일 볼 영화
38,나쁘지 않고 무난하고 적당함 뮤지컬 영화임에도 딱히 죽여주는 음악이 나오지는 않고 다만 영상이 괜찮음
38,열정을 다해 각자의 꿈을 이뤄가던 그때의 옛여인이 소환되는영화 화려하면서도 우울한 엔딩장면은 며칠을두고도 생각이 나네요
38,어른들을 위한 디즈니영화 같았다 최고
38,영상미와 음악 다 좋았지만 스토리가 남자입장에서 너무 불쾌했던 영화 아무리 안맞는 남자였어도 이별방식이 너무 무례하고 바람을 미화하는듯한 느낌이 강하게 들었음
38,잔잔한 음악영화네요 감동적이예요
38,모든것이 환상이라고 할지라도
38,춤이나 노래는 볼만한데 스토리와 연출은 개인적으로 재미가없었습니다 지루했어요
38,두번 보고 싶은 영화 머리 속에서 멜로디가 흥얼거린다
38,그냥 잤어요 영상은 이쁨
38,이쁜영화 생동감있고 색채감뿐아니라 스토리 배치 하나하나 신경쓴 티가보이는영화
38,사실 두번째 보는 영화입니다 영상 편집과 음악이 너무 좋아요 어떻게 보면 너무나 현실적일 수 있는 결말이 슬프기하지만 아름답습니다
38,동화같이 너무 예쁜 영화였습니다 낭만적이지만 슬픈 엔딩이 기억에 오래 남을것같은 영화네요
38,크리스마스를 낭만적으로 보낼 수 있었던 영화입니다 너무 좋았어요
38,중간에 살짝씩 지루하기도 했지만 다 보고 나니 여운이 기네요 잊지 못할 거 같은 영화가 한편 더 늘었습니다 평점이 극과극이네요 중간이 없어요
38,여자친구랑 봤는데 정말 잘봤습니다
38,노래와 스토리를 모두 갖춘 영화
38,아쉬움이 남는 영화였숩니다 달달하고 재밌었습니가
38,마지막 10분동안 감정이 복받쳐 울었네요 다시 한 번 보고싶은 영화
38,인생영화입니다
38,공감가는 대사들과 황홀한 영상미 마지막 슬펐던 엔딩까지 좋았던 영화 였습니당
38,라라랜드로 인해 잊지못할 2016년 크리스마스 밤 영화속으로 빨려들어가 행복했다
38,마지막 십분이 다 한영화라이언고슬링은 노트북도그렇고 다시 뒤돌아보게만드는마성의남자인듯 서로를 쳐다보는 애잔하고 긴장되는 떨림을 잊을수없다
38,유쾌하고 기분 좋아요
38,뻔할 수 있었는데 뻔하지 않았던 영화
38,네이버 평점 보고 갔다가 된통 당한 영화 좀 깍아 내일 필요가 있음
38,와 진짜 이런 예술같은 영화에 1점으로 테러를 하는 쓰레기들이 진짜 있긴 하구나 국내영화가 수준도 안되면서 상영관만 오지게 많은데 반성 좀 해야한다 알바생들 엄청 풀어놨네
38,여운이 많이 남는영화 흘러가게 내버려둔 결말이 조금 슬펐지만 그둘은 자신이 하고 싶어하던 일을 잘해냈다
38,1점 주는 사람들 알바가 아닌 사람은 참으로 안타깝다 좀만 더 빠져들었다면 일상에서 느낄 수 없던 특별한 감정을 만끽했을건데
38,생각보다 지루했다
38,어른들을 위한 현실동화
38,기대 안 하고 봤는데 기대 이하
38,아프게도 현실적인 이야기를 비현실적이게 풀어낸 너무 아름다운 영화 여운이 가시질 않는다 월요일 출근 을 했는데도 말이다
38,개인적으로는 누구나 한번쯤 인생에서 이랬으면 어땠을까 하는 씁쓸할 수 밖에 없는 달콤한 상황을 그려보았을 듯 하다 이 둘의 사랑이야기라기 보다 어쩌면 꿈과 이상을 품고 사는 우리의 이야기가 될 수 있지 않을까 고슬링작품에사연이 깊은 1인
38,한국영화 보다가 이거보면
38,재밋었고 볼거리가 많음
38,아름답고 즐거웠습니다
38,중간 중간 지루하지만 제일 현실적인 결말을 잘 만들었음마지막 엔딩 5분을 보기위하여 보는 영화
38,good la mi best
38,열번봐도 새로울 영화다
38,두번째 감사했습니다 오늘로 인생영화가 바뀜
38,오프닝이 중요하다는 말을 왜 못들었을까 늦게 들어가서 오프닝 못봄 영화의 30 는 오프닝곡인과 그 장면인듯 싶은데 그래도 맘마미아보다 내용은 더 좋은 듯 묘한 반전 마지막은 영화중 미완성된 욕구의 아쉬움들을 싹 정리해주는 느낌
38,좋았어요 재밌게 봤습니다
38,정말 너무 재밋게 봣어요엠마스톤 너무 이뻐서 계속집중
38,개인적으로 회상과 회복의 시간이었다 마법같은 영화
38,너무 재밌어용 꼭 보는거 추천
38,올해 내가 유일하게 10점준 영화 라라 랜드
38,장래희망이 무엇이었는지 기억하지 못하는 우리들을 위한 영화
38,김종화의 꼬슬한 앞머리
38,인생영화 등극 여운이 너무 많이남고 영화보고난 후 ost를 반복해서 들으며 영화장면을 상상하는것만으로도 즐거운 영화 꼭 다시 한 번 보러 가겠습니다
38,덕분에 금요일 저녁 설레이면서 잠들었습니다
38,ost 너무좋앗고 재밋엇어요
38,재즈와 썸을 알 수 있는 영화
38,단순히 노래 음악만을 생각하고 갔지만 너무 많은 여운이 남는 영화
38,아주 인상깊은 영화였습니다
38,완전 설렘설렘하고 역시 고슬링 너무 멋있었다
38,이렇게 쓰레기 뮤지컬영화 첨이다 젠장 마누라한테 싫은소리 들었잖아 스토리도 개판이고 고슬링 드라이브 영화보고 팬이였는데 이런 알바들 다 디진다
38,개인적으로 정말 좋았습니다 꿈을 꾸는 듯한 느낌이었네요 잤다는 얘기 아닙니다
38,영상도 좋고 오디오도 좋고 뿍빠져서 봣어요
38,남주 연기에 눈물이
38,별들의도시 영상미도 좋았고 스토리도 좋았음
38,초반부까지 지루했는데 중반부터 짱재밌었어용 딱 크리스마스용 영화같은 느낌
38,최고의 뮤지컬로맨스영화
38,가슴 먹먹해지는 영화 사랑하고 싶다
38,오랜만에 정말 멋진 영화를 보았습니다위플레쉬 감독의 영화라 더욱 기대가 되었는데 감독의 탁월한 능력에 너무 잘 보았습니다각 장면이 잊혀지질 않을 정도로 강렬했고 마지막 장면은 너무나 슬펐네요
38,영화 스타일이 초창기 할리우드 스타일 같은 느낌도 나고 너무 재밌게 잘 봤습니다
38,쫌 지루해서 처음에 졸았어요 음악이랑 보는 즐거움이 있어서 좋았습니다
38,재밌습니다 호불호가 갈릴듯한 영화지만 무난하게 볼만햇습니다
38,멋진 영상미 인생에 대한 교훈 뭐하나 빠지는게 없던 영화
38,영화보고 평점을 눌러주러 들어오긴 처음입니다 명작
38,참 멋진 영화에요 저절로 미소가 지어지는 그런 영화요 미국에서 1위 하는 이유가 있었네요 꼭 보세요
38,엔딩보고찡 처음에는 별로
38,연기 연출 음악 그 모든 것이 기대 이상이었고 단순한 사랑이야기가 아니라 꿈을 그린 영화라는게 더 마음에 들었다 동화같으면서도 지극히 현실적이라 더 뜨겁게 와닿았다 ost도 예술이라 영화의 여운이 더 오래갈듯 싶다
38,별하나 아까움 인생 최악의영화
38,영상이랑 사운드 넘 이뻐요 좋아요
38,오랜만에 인생영화를 만났다
38,인생영화가 되었습니다
38,여자친구랑 보고 나서 한참을 서로 얘기한 영화다음에 또 같이 보러가기로했음
38,city of stars 이 노래가 계속해서 생각 날거같습니다
38,호불호가 갈리고 지루할 수 있다는것은 인정한다 하지만 어쩌라고 이거 10점 짜리 맞아
38,솔직히 결말이 좀 이해안됌 남자가 다먹여살렷더니 딴남자랑 살림차리네
38,보는 내내 즐겁게 즐긴 것 같은 영화
38,존나 지루해요 너무 졸려서 옆 사람은 이런걸 어캐보나 싶어서 보니 옆사람도 자고 있음
38,잘 모르겠어요 재 취향이 아닌
38,최근 본 영화중 제일 좋았고 내리기 전 까지 열심히 영화관에서 관람해야하는 영화
38,바람피는게 잘못된 행위인것은 명백한 사실인데 너무 아름답게 꾸몄다
38,평점보고 영화보러갔다가 너무지루해서 중간에 나왔어요 남자친구랑 둘다 하품하면서봤네여저희만 재미없었나요평점이 왤케높은건지 저희기준에선 미스테리
38,낭만적인 분위기와 설레임이 가득차지만 동시에 지극히 현실적인 영화 음악도 훌륭했고 뮤지컬 특유의 오그라드는 연기도 없어서 좋았고 색감이 너무 좋았고 높은 감도의 필름으로 찍은 듯한 입자감도 좋았다
38,사랑을 안해봤거나 꿈을 안꿔봤거나 둘 다 안해봤으면 공감 안 될 수 밖에 없는 영화 난 너무 좋았음
38,영화의 흐름대로 따라가다 마지막에 눈물이 쏟아진다
38,너무 지루했어 내스타일은안니듯
38,중간에 지루하지만 신선했어용
38,인생 최고의 영화 음악도 배우도 너무 행복한 시간
38,내게 2016년 올해의 영화 내 인생 영화 top10 안에 넣은 영화 이 영화와 사랑에 빠져버렸네요
38,아름다운 영화였습니다 여운이 있네요
38,올 한 해동안 본 영화들 중에서 단연 1등이라고 말하고싶다 스토리의 무게감과 라라랜드만의 특유의 색감 그리고 배우들이 펼치는 최고의 노래와 춤에 감탄하지 않을 수 없다 물론 마지막에서 눈물이 나는건 어쩔 수 없고
38,비긴어게인 뭐 이런걸 상상하고 봤는데 보면서 음 뭔가 있겠지 하면서 보다가 마지막에 헐 끝이야 위플레시 는 재밌게 봤는데 이건정말 아님 1점짜린 아니지만 평점에 속은게 억울해서 노랜 좋아요
38,이런 장르에서는 제가 본 영화 중에 최고에요 뮤지컬을 스크린으로 보는 거 같네요 좋은 뮤지컬을 영화 값으로 본 기분
38,아름답다 즐겁다 그리고 가슴 찡하다 귀엽고 매력적인 엠마스톤의 연기 음악과 함께 오래도록 머리속을 맴돈다 좋은 영화다
38,너무나도 감동깊게 봤어요 눈물날뻔했습니다 특히 남자주인공 여자주인공이 너무 아름다웠습니다
38,낭만과 꿈이 있는 영화였다고 생각합니다
38,꼭 보세용 두번 보세용
38,몰입해서 볼만했습니다
38,딱히 그닥 평점 높아서 너무 기대하고간듯
38,보는 순간 사랑에 빠질 수 밖에 없었다 이토록 행복하면서 슬픈 결말은 처음
38,내마음 속의 뮤지컬 멜로 영화 1위 물랑루즈를 위협할뻔 했네
38,정말 재미있었다 울뻔했다
38,현실과 판타지의 완벽한 조화 판타지로만 살기엔 너무 힘든 현실의 벽 그리고 꿈 꿈을 이루기 위해선 무엇 하나를 버려야 하는게 현실 마지막 장면이 말해준다 우린 모두 라라랜드를 갈수 있다는 희망과 꿈으로 산다는것을
38,수고했어 여기까지오느라 이미 너자체만으로도 빛나고 있어
38,영화 보고나서 며칠동안 영화에서 나왔던 곡들을 들었습니다 너무 좋아요 내용 자체는 조금 지루하기도 했는데 순간순간 감동이 있었고 좋았습니다
38,제목만 보고 예매한건데 크게 감동보다는 인생극장 같은 느낌이 들었어요
38,이영화만든 새1끼 존 때리고싶다오글거리고 뜬금없이 갑자기 왜춤추는지 재즈에대해 얘기하는데 이해하나도안가고자기들끼리 존나바쁘던데 무슨얘기를하는건지내머리가 나쁜건지 노래도별루고자고싶어도 스1바 존1나게 시끄러워서 잠도못자겟다재즈혐오증걸렷다
38,서서히 밝아오는 여명 잠시 멈춘듯한 시간 앞으로 가야할 현실
38,여운이 가시지 않는 인생 음악극
38,지루한감이없지않아있지만 결말이좋은영화
38,영화를 자주보는데 근래 본 영화중 가장 로맨틱하고 슬프고 여운남고 아름답고 그런 영화였어요
38,영화 그 자체만으로 행복을 느낄 수 있는 몇 안되는 소중한 영화
38,결말이 좀 찜찜하지만 아주 재밌었움
38,울고 갑니다 라라랜드 보세요
38,주연배우들의 연기와 춤 멋졌어요 그리고 음악이 지금도 귀에 들리는듯 장농속에 넣어두었던 꿈들을 다시 찾아야겠어요
38,인생 최고의 영화입니다 이런 영화를 볼 수 있다는것이 행운
38,화려하진 않지만 잔잔하니 볼 만 합니다
38,최고예요 항상 다시보고싶은 영화일듯 슬플거라는 친구애기듣고갔는데 아쉽지만 오히려 더 멋진결말이었던 것같아요 앞으로 진심으로 기대되는감독 배우들입니다
38,내생에최악의영화 안졸렸는데 졸리게만듬 코골면서 2시간잘자다옵니다
38,꿈과 사랑에 대해 음악과 아름다운 영상으로 풀어가는 동화같은 이야기 너무좋다
38,마지막 10분을 위한 우리 모든 청년들이 꿈을 위한 영화가 아닐가 생각한다
38,평점진짜안쓰는데자장가인줄알았네요
38,너무 예쁜노래였는데 왜그렇게 된걸까
38,환상적인 음악과 색체로 가득찬 아름다운 미장셴이 영화 내내 이어져 기분이 좋다 젊다고 깊이가 없고 나이가 있어야지만 경륜이 뭍어나는 것이 아님을 영화 감독 데미안 채즐이 증명함 엠마 스톤의 매력적 연기는 마력이 가깝다
38,뮤지컬영화라 처음에 적응 못할까 걱정했는데 오히려 처음부터 끝까지 음악과 함께하는 느낌이라 지루하지 않고 좋았어요 음악도 좋고 영화에 나오는 배경도 정말 이쁘고 좋습니다 아직 보지 못하신 분들 꼭 보시라고 추천합니다
38,첫 초반부가 조금 뭐지 했지만 그걸 기다린 만큼 뒤에 진짜 가슴을 탁 치는 듯한 장면과 노래들이 너무 많았다 특히 마지막 둘이 만나는 장면은 와 어찌 설명할 수 없는 감동임
38,음악 최고예요
38,초반엔 좀 뻔하지만 중후반부터 전개가 매력적이다뻔한 크리스마스가 될 뻔했으나 라라랜드로 마무리를 멋지게 해서 만족
38,진짜 예고편보고 기대하고 갔는데 너무 재미없었어요 결말도 마음에 안들었고 중간에 황당한 부분들도 없고 중간에 너무 재미없어서 뛰쳐나오고 싶은 충동이 여러번 들었어요 진짜 최악의 외화영화
38,너무재밌었어요 노래 굳
38,비긴어게인을 너무 재밌게봐서 이런류의 영화를 찾아보는데 노래빼면 별로였음 마지막에 상상으로 춤추는 장면은 개인적으로 너무 끼워넣은느낌
38,꿈을 꾸고 사랑을 하고 그리고 인생은 흐른다 크리스마스 선물처럼 우리에게 다가오는 사랑을 놓고 싶지 않지만 우리는 태양처럼 가고 또 온다
38,라이언 고슬링 얼굴밖에 기억 안 나는 영화
38,남자친구 휴가라고 크리스마스 심야에 보러 나왔는데 한시간도 못보고 걍 나왓어요 너무 핵노잼이라서 영화보다 나온건 또 태어나서 처음이네요 시간아깝
38,셉이 마지막 city of stars 를 연주하면서 생각했을 장면들이 너무 사무치게 와닿았다
38,역시 아무리 평이좋아도 뮤지컬은 개인적으로 취향이 아니다 보는내내 졸리고 지루하게 보고 나왔다
38,엠마스톤 if i get it 라이언 고슬링 no when you get it
38,초반엔 좀 지루했었다 뜬금없는 인도식 떼창에 현실과 상상이 정신없이 섞어서 산만한느낌이 컸는데 보다보니 묘미가 있었고 별들의 도시 ost가 너무 좋아서 빠져들었다 뻔하지 않으면서 애잔한 엔딩도 아주 좋았으며 배우들 연기가 참 매력적이고 예뻤다
38,아 너무 좋았어요 한국영화에선 볼수없는 영상미와 분위기 장르 무엇보다 감독님이 나이가 어리시고 영화 만든 경험도 적은데 이런대작을 만들어낼수가있는거죠 진짜 감독님 나이보고 놀랐어요 영화보는 내내 웃음이 끊이질않았어요 웃음짓고있는 나를 발견했어요
38,영화 너무 재밌게 봤고 처음 폰으로 예매하는거라 여쭤봤는데 너무 친절히 발권해주셔서 좋았습니다
38,영화관 스크린 빛이 마치 한여름 태양빛 같던 영화
38,일년의 시작은 봄이 아닌 겨울부터 그치만 두번째 겨울에게도 봄은 곧 오지
38,내내 꿈을꾸는것같다가 울컥 매끄럽게 흘러가는 스토리를 따라가다가 마지막에 탁 하고 감정이 터져버린다
38,영화 자체는 잘 만들었는데 내용 측면에서 너무 취향이 아니었네요 현실과 이상의 간극을 판타지처럼 풀어낸 건 좋았지만 판타지라기엔 너무 현실을 무겁게 다뤘고 현실이라기엔 고민과 갈등을 너무 가볍게 다룬 점이 아쉬워요 영상은 아름답습니다
38,꿈을 꾸는 사람들이 꿈을 잃어가는 이야기 꿈을 잃은 사람들이 다시 꿈을 찾는 이야기 그 사람들의 사랑이야기
38,노래는좋았는데마지막은뱔로였다끝엔답답해서속터지는줄알았고음악영화좋아하지만이건내인생통틀어최악의영화다
38,아름다운 영상 재즈뿐만이 아닌꿈을 향해 나아가자는 어른들의 동화
38,흐르는대로 하자라는 말이 너무 와닿네
38,남녀 주인공이 꿈을 이룬 모습이 너무 멋지네요서로가 없었다면 아마 꿈을 이루지 못했겠죠
38,그냥 그랬습니다
38,스스로 포기하고도 후회가 남을 수 밖에 없다는 것이 인간 삶의 조건이 아닐까 어쩌면 내 의지로 포기한 것에 대해 슬픔을 느낄만한 감수성과 그 슬픔을 견뎌낼 책임감이 좋은 삶의 두 조건이 되지 않을까 미아와 세바스찬의 삶처럼
38,너무기대하고보면 실망할수도있음
38,숨어 있는 복선찾기 초반부분 어디션에서 나올때 엠마스톤만 옷이 다르다는 것에 포인트 옷에 커피가 묻어 있더라도 그녀는 누구보다 달랐기에
38,너무기대햇나봐
38,살짝 지루한부분도 있었지만 볼만했어요
38,뮤지컬을 보는거같앗어요
38,전부다 완벽했다 너무나 슬프고 아름다운 사랑이야기 그치만 리얼리티 그자체의 해피엔딩
38,순수하고 아름다운 영화
38,중간에 못본내용이있지만 재즈음악이 좋아지고 이해할수있게된다
38,오프닝 씬의 압도적인 느낌과 엔딩씬에서 주인공들의 섬세한 연기 최고였어요
38,오프닝부터 감동 영화관이라는 사실을 잊고 일어나서 박수칠 뻔 했다 뻔하지 않은 현실적인 결말도 좋았구 음악들이 너무 좋아서 재즈 사랑해요
38,한없이 가슴이 먹먹해지는 영화
38,난 항상 당신을 사랑할거야 내가 제일 행복하길 바라고 있을 사람 문득 그사람이 생각나는 영화였다 찬란했던 그 시절을 함께한 그리고 함께해서 더 빛났던 마음이 먹먹해지는 영화였다
38,고전적이면서도 세련된 영상 영화가 끝난 뒤 음악과 함께 맴도는 여운 인생에 대한 교훈까지 너무나도 감성적이고 남는것이 많은 영화
38,영화 초반부에 나의 꿈을 이뤄주고 알아봐주는 사람이 있을까 라는 노래가 나오는데 끝나고 보니 이게 복선이었네요 결국 남녀 모두 꿈은 이뤘지만 마지막 10분은 너무 안타깝고 아련했어요 제뒤에 남자 통곡을 하던데
38,생각이 많아지는 영화네요 추천입니다
38,굿 역시 해외영화 클라스가죽임
38,현실에 부딪혀 잊고있었던 꿈이 생각나 마음이 아른거리는 그런 영화였어요 개인적으로 여자주인공이 마지막 오디션을 볼 때 이모가 한 말이 인상깊었어요
38,마지막 정말 가슴 뭉클했습니다 근데 살짝 졸리긴하네요
38,꿈꾸는 자는 이성과 만나지 말라 꿈과 이성을 선택해야하는 날이 올테니 현실적인 결과다
38,오늘 죽으면 내일 보러갈만한 영화
38,다미엔 차즐레 감독 영화는 앞으로 무조건 봐야겠네요
38,초속 5cm 이후로 또 한번의 먹먹함 그러나 숨막히듯 아름답다
38,처음에 응 재미없을것같아 라는 생각으로 보는데 뒤로갈수록 재밌어졌어요 이영화는 생각하는 영화에요 현실과 이상을 왔다갔다 나에게 현실은 이영화에서 이상이었으면 좋겠어요 그렇게 살고싶네요 즐겁게 좋은영화라고 저는 자부합니다
38,과거의 뮤지컬 영화를 연상케하면서 영화자체는 괜찮았으나 중간에 졸음이 올 정도로 지루한 면이 있었다 감독이 위 플래쉬 때 강렬한 긴장과 영화가 끝나고도 자리에서 일어날 수 없을 정도로 충격적인 감동을 준 것에 비하면 영화를 달콤하고 부드럽다
38,지금도 씬들이 기억에서 머무르네요
38,라이언 고슬링 신동엽 닮았다고 했던거 미안해요
38,두번봐도 감동한번 더 볼꺼에요
38,서로의 꿈을 응원하며 사랑했지만 결국 그 꿈의 실현이 그들을 갈라 놓게되었고 그럼에도 불구하고 서로의 인생을 응원하게 해주는 가슴아프고현실적인 이야기
38,정말 음질 좋은 헤드폰을 사고싶어졌다
38,기대하고 봤는데 좀 졸렸다
38,초반씬들은 약간 몰입이 잘안됐으나 후반으로 갈수록 굉장히 몰입하게 된다 차라리 정신 사나운 어설픈 뮤지컬 같은 씬들을 빼고 그대로 스토리 전개했어도 됐을 것 같은 영화 연인끼리 꼭 봤으면 하는 영화
38,여성들이 좋아할만한 영화네요 2시간 남짓 잘 봤어요 여주인공 각선미랑 라이언고슬링의 눈빛이 기억에 남아요 음악 좋아하시는분 잘 보실것 같고요
38,시작부터 끝까지 눈을 뗄 수 없었어요
38,가슴 따뜻 긴 여운 재즈입문
38,신나는 음악과 함께하는 2시간 행복한 시간 그리고 마음 아픈 셉스 바의 엔딩
38,신나구요 크게 생각없이 볼 수 있어서 좋구요 구도나 의상두 환상적이네요 추천해드려요
38,이영화 꼭 한번은 봐야할 영화입니다 꿈과 현실 삶이 가슴에 와닿으며 배우들의 연기와 연출이 정말 상상할수 없을정도로 잘 만들어진 영화라 생각이 듭니다
38,제 인생 영화가 되었습니다 그냥 흘러가는대로 하면돼 대사가 가슴에 와닿습니다
38,완전재미있읍니다 또봤읍니다
38,오늘부터 내 인생영화 끝나고나서도 한참동안이나 여운이 길다
38,some in the world ost 와 같은 영화내 음악들이 놀이동산 온거 같은 느낌을 줬다 과거에 저랬더라면 좋았을껄 하는 흔한 편린을 자연스럽게 옮긴 장면도 좋았다 예쁜것과 닮은 영화다 좋은 음악들은 덤
38,인생영화다 사운드도 너무나 좋고 스토리 전개도 뻔하지 않다 엠마스톤의 연기도 너무좋고 캐스팅될때 노래부르는데 눈물났다
38,엠마 스톤이 부른 꿈을 꾸는 이들에 대한 위로의 노래가 잊혀지질 않는다
38,평점보고 봤다가 영화보는내내 몸만 30번이상 뒤척인듯 영화가 별로라는것이 아니라 평점이 희안하게 높는게 문제다 우리나라 영화보는눈이 언제부터 이렇게 높았나 뮤지컬 안좋아하는 사람은 보시지밀길 이렇다할 메세지또한 없다
38,오랜만에 좋은 영화 보고 온것같다
38,두번보는데도 안졸고 재밌게 봤어요 잔잔하니 재밌네요 노래 다 너무 좋음
38,영상미와 음향 둘다 놓칠 수 없을만큼 최고의 영화에요
38,여운이 오래가네요
38,단숨에 인생영화로 등극
38,너무 잘보고왔어요 결말이 다한 영화
